id,so,so_date,so_del_date,code,qty,closed,act_disp_qty,act_disp_date,rate,currency,customer
,17023504,03/08/2019,05/20/2019,FB30212200EX,2520,1,2520,,8.96,USD,NWI
,17023505,03/22/2019,05/20/2019,FB28004300EX,1368,1,1368,,12.57,USD,NWI
,17023505,03/22/2019,05/20/2019,FB28001701EX,576,1,576,,38.22,USD,NWI
,17023506,03/22/2019,05/20/2019,FB28002400EX,528,1,528,,48.64,USD,NWI
,17023506,03/22/2019,05/20/2019,FB30805600EX,216,1,216,,55.4,USD,NWI
,17023506,03/22/2019,05/20/2019,FB43213000EX,600,1,600,,10.71,USD,NWI
,17023506,03/22/2019,05/20/2019,FB28001701EX,288,1,288,,38.22,USD,NWI
,17023508,03/22/2019,05/20/2019,FB26802400EX,992,1,992,,34.56,USD,Quantum
,17023671,04/05/2019,05/20/2019,FC25010000AF,1500,1,1500,,,USD,"NAWI ZAMAN , AFGHANISTAN"
,17023671,04/05/2019,05/20/2019,FC25020000AF,1000,1,1000,,,USD,"NAWI ZAMAN , AFGHANISTAN"
,May19-plan,03/15/2019,05/20/2019,FB050025A0EX,0,1,0,,,USD,Myanmar
,May19-plan,03/15/2019,05/20/2019,FB050050A0EX,0,1,0,,,USD,Myanmar
,May19-plan,03/15/2019,05/20/2019,FB050100A0EX,0,1,0,,,USD,Myanmar
,May19-plan,03/15/2019,05/20/2019,FB04012000EX,0,1,0,,,USD,Myanmar
,May19-plan,03/15/2019,05/20/2019,FB10105000EX,0,1,0,,,USD,Myanmar
,May19-plan,03/15/2019,05/20/2019,FB10505000EX,0,1,0,,,USD,Myanmar
,May19-plan,03/15/2019,05/20/2019,FB10205000EX,0,1,0,,,USD,Myanmar
,May19-plan,03/15/2019,05/20/2019,FB10405000EX,3,1,3,,,USD,Myanmar
,May19-plan,03/15/2019,05/20/2019,FB23005001MN,249,1,249,,,USD,Myanmar
,May19-plan,03/15/2019,05/20/2019,FB23010001MN,1570,1,1570,,,USD,Myanmar
,May19-plan,03/15/2019,05/20/2019,FB23020000EX,1867,1,1867,,,USD,Myanmar
,May19-plan,03/15/2019,05/20/2019,FM05304000MN,0,1,0,,,USD,Myanmar
,May19-plan,03/15/2019,05/20/2019,FM06304000MN,0,1,0,,,USD,Myanmar
,May19-plan,03/15/2019,05/20/2019,FM06404000MN,273,1,273,,,USD,Myanmar
,May19-plan,03/15/2019,05/20/2019,FM05904000MN,311,1,311,,,USD,Myanmar
,May19-plan,03/15/2019,05/20/2019,FC25005000MN,100,1,100,,,USD,Myanmar
,May19-plan,03/15/2019,05/20/2019,FC25010000MN,393,1,393,,,USD,Myanmar
,May19-plan,03/15/2019,05/20/2019,FC25015000MN,0,1,0,,,USD,Myanmar
,May19-plan,03/15/2019,05/20/2019,FC25020000MN,223.35,1,223.35,,,USD,Myanmar
,17023507,03/22/2019,05/21/2019,FB29904300EX,996,1,996,,17.51,USD,NWI
,17023507,03/22/2019,05/21/2019,FB39000800EX,378,1,378,,28.4,USD,NWI
,17023507,03/22/2019,05/21/2019,FB29913000EX,350,1,350,,17.67,USD,NWI
,17023507,03/22/2019,05/21/2019,FB29907800EX,288,1,288,,27.91,USD,NWI
,4501729973L10,12/03/2018,05/21/2019,FB24312000EX,3560,1,3560,,,USD,Olman LLC
,RDPMayw3,04/04/2019,05/21/2019,FB150C10,0,1,0,,,USD,Domestic
,RDPMayw3,04/04/2019,05/21/2019,FB15005013,900,1,900,,,USD,Domestic
,RDPMayw3,04/04/2019,05/21/2019,FB227010,600,1,600,,,USD,Domestic
,RDPMayw3,04/15/2019,05/21/2019,FB05010A,1250,1,1250,,,USD,Domestic
,17023364,03/21/2019,05/22/2019,FB83707500EX,461,1,461,,22.9,USD,Uragme Srl
,17023872,04/09/2019,05/23/2019,FB28004200EXSF,1527,1,1527,,11.27,USD,NWI
,17023872,04/09/2019,05/23/2019,FB28007800EXSF,0,1,0,,18.87,USD,NWI
,17023872,04/09/2019,05/23/2019,FB28001700EXSF,0,1,0,,35.41,USD,NWI
,17023872,04/09/2019,05/23/2019,FB28002400EXSF,375,1,375,,,USD,NWI
,4501717192,01/08/2019,05/25/2019,FC22310000UC,466,1,466,,,USD,Namaste
,17023457,03/27/2019,05/27/2019,FB28004300EX,1008,1,1008,,12.57,USD,NWI
,17023457,03/27/2019,05/27/2019,FB280078C0EX,336,1,336,,23.97,USD,NWI
,17023457,03/27/2019,05/27/2019,FB28001700EX,448,1,448,,41.08,USD,NWI
,17023515,04/03/2019,05/28/2019,FB60118101EX,1635,1,1635,,8.4,USD,Variety & Discount
,17023515,04/03/2019,05/28/2019,FB60218101EX,1577,1,1577,,8.4,USD,Variety & Discount
,17023515,04/03/2019,05/28/2019,FB60312200EX,800,1,800,,8.4,USD,Variety & Discount
,4501780248,04/08/2019,05/28/2019,FB23010000UK,200,1,200,,,USD,UK
,4501780248,04/08/2019,05/28/2019,FB251100C0UK,100,1,100,,,USD,UK
,4501780248,04/08/2019,05/28/2019,FC25010000UK,450,1,450,,,USD,UK
,4501780248,04/08/2019,05/28/2019,FC25020000UC,201,1,201,,,USD,UK
,RDPMayw4,04/04/2019,05/30/2019,FB150C10,0,1,0,,,USD,Domestic
,RDPMayw4,04/15/2019,05/31/2019,FB05010A,1250,1,1250,,,USD,Domestic
,4501782664,04/17/2019,06/03/2019,FM01102500GC,779,1,779,,,USD,Naturalle
,17023668,04/04/2019,06/04/2019,FB280043C0EX,0,1,0,,15.53,USD,NWI
,17023668,04/04/2019,06/04/2019,FB28013000EX,360,1,360,,14.51,USD,NWI
,17023668,04/04/2019,06/04/2019,FB43213000EX,360,1,360,,10.71,USD,NWI
,17023668,04/04/2019,06/04/2019,FB28001700EX,448,1,448,,41.08,USD,NWI
,17023668,04/04/2019,06/04/2019,FB30805600EX,432,1,432,,55.4,USD,NWI
,17023668,04/17/2019,06/04/2019,FB28001701EX,300,1,300,,,USD,NWI
,17023669,04/05/2019,06/05/2019,FB55001700EX,320,1,320,,45.49,USD,NWI
,17023669,04/05/2019,06/05/2019,FB55102400EX,347,1,347,,77.18,USD,NWI
,17023669,04/05/2019,06/05/2019,FB30212200EX,1650,1,1650,,8.96,USD,NWI
,17023873,04/09/2019,06/05/2019,FB28002400EXSF,717,1,717,,44.91,USD,NWI
,17023873,04/09/2019,06/05/2019,FB28001700EXSF,263,1,263,,,USD,NWI
,17023461,04/03/2019,06/06/2019,FB30212200EX,4920,1,4920,,8.96,USD,NWI
,17023516,04/03/2019,06/06/2019,FB53013300EX,2100,1,2100,,12.36,USD,Delta Int Trade
,17023658,03/15/2019,06/06/2019,FB58609000EX,524,1,524,,14.54,USD,LASCO
,17023658,03/15/2019,06/06/2019,FB58616000EX,450,1,450,,22.32,USD,LASCO
,17023658,03/15/2019,06/06/2019,FB58816000EX,400,1,400,,24.77,USD,LASCO
,17023658,03/15/2019,06/06/2019,FB58809000EX,600,1,600,,16.13,USD,LASCO
,17023658,03/15/2019,06/06/2019,FB59017000EX,601,1,601,,28.42,USD,LASCO
,17023658,03/15/2019,06/06/2019,FB59413000EX,133,1,133,,15.1,USD,LASCO
,17023658,03/15/2019,06/06/2019,FB59216000EX,500,1,500,,31.49,USD,LASCO
,4501729973L9,12/03/2018,06/07/2019,FB24312000EX,796,1,796,,,USD,Olman LLC
,RDPJunw1,04/15/2019,06/07/2019,FB05010A,1250,1,1250,,,USD,Domestic
,RDPJunw1,05/10/2019,06/07/2019,FB15005013,1000,1,1000,,,USD,Domestic
,17023880,04/19/2019,06/10/2019,FB30518101EX,1500,1,1500,,9.36,USD,United Exchange Corporation
,17023825,04/10/2019,06/11/2019,FB29904300EX,701,1,701,,17.51,USD,NWI
,17023825,04/10/2019,06/11/2019,FB29901700EX,280,1,280,,61,USD,NWI
,17023825,04/10/2019,06/11/2019,FB29902400EX,192,1,192,,65.76,USD,NWI
,17023825,04/10/2019,06/11/2019,FB39000800EX,400,1,400,,28.4,USD,NWI
,17023923,04/11/2019,06/11/2019,FB28004300EX,864,1,864,,12.57,USD,NWI
,17023923,04/11/2019,06/11/2019,FB30212200EX,3240,1,3240,,8.96,USD,NWI
,17023534,04/17/2019,06/12/2019,FB28001701EX,1184,1,1184,,,USD,NWI
,17023535,04/17/2019,06/12/2019,FB262100W0EX,951,1,951,,13.74,USD,Tomas Rebicek
,17023535,04/17/2019,06/12/2019,FB263100H0EX,1200,1,1200,,13.74,USD,Tomas Rebicek
,17023975,04/25/2019,06/12/2019,FB35112500EX,658,1,658,,25.56,USD,Karsten Intl 
,17023975,04/25/2019,06/12/2019,FB57812500EX,506,1,506,,25.92,USD,Karsten Intl 
,17023881,04/19/2019,06/13/2019,FB50012500EX,417,1,417,,17.71,USD,Karsten Intl 
,17023466,04/12/2019,06/14/2019,FB34010000FJ,350,1,350,,44.4,USD,"Tahi Pacific, Fiji"
,17023466,04/12/2019,06/14/2019,FB246100F0FJ,170,1,170,,44.4,USD,"Tahi Pacific, Fiji"
,17023466,04/12/2019,06/14/2019,FB34110000FJ,170,1,170,,44.4,USD,"Tahi Pacific, Fiji"
,17023466,04/12/2019,06/14/2019,FB34310000FJ,100,1,100,,44.4,USD,"Tahi Pacific, Fiji"
,17023466,04/12/2019,06/14/2019,FB34210000FJ,115,1,115,,44.4,USD,"Tahi Pacific, Fiji"
,17023467,04/24/2019,06/14/2019,FB13050000EX,230,1,230,,,USD,Fiji
,4501773280,03/19/2019,06/14/2019,FB22820000US,304,1,304,,,USD,Namaste
,4501780017,04/26/2019,06/14/2019,FB05002500AF,200,1,200,,,USD,Nigeria
,4501729973L11,12/03/2018,06/14/2019,FB24312000EX,3560,1,3560,,,USD,Olman LLC
,4501780017L1,04/26/2019,06/14/2019,FB05005000AF,1250,1,1250,,,USD,Nigeria
,RDPJunw2,04/15/2019,06/14/2019,FB05010A,1250,1,1250,,,USD,Domestic
,17023462,04/03/2019,06/15/2019,FM19105000EX,187,1,187,,31,USD,Myanmar
,17023533,04/17/2019,06/15/2019,FB28002400EX,720,1,720,,48.64,USD,NWI
,17023533,04/17/2019,06/15/2019,FB28013000EX,428,1,428,,14.51,USD,NWI
,17023537,05/07/2019,06/20/2019,FB54519800EX,3333,1,3333,,4.66,USD,US Nonwovens
,17023537,05/07/2019,06/20/2019,FB54419800EX,3333,1,3333,,4.66,USD,US Nonwovens
,17024023,05/10/2019,06/20/2019,FR19708500EX,6889,1,6889,,7.68,USD,NWI
,4501781791,04/15/2019,06/20/2019,FB05002500AF,46,1,46,,,USD,Dabur International Ltd
,4501781791,04/15/2019,06/20/2019,FB05005000AF,0,1,0,,,USD,Dabur International Ltd
,Jun19-plan,03/15/2019,06/20/2019,FB050025A0EX,0,1,0,,,USD,Myanmar
,Jun19-plan,03/15/2019,06/20/2019,FB050050A0EX,0,1,0,,,USD,Myanmar
,Jun19-plan,03/15/2019,06/20/2019,FB050100A0EX,238,1,238,,,USD,Myanmar
,Jun19-plan,03/15/2019,06/20/2019,FB04012000EX,0,1,0,,,USD,Myanmar
,Jun19-plan,03/15/2019,06/20/2019,FB10105000EX,0,1,0,,,USD,Myanmar
,Jun19-plan,03/15/2019,06/20/2019,FB10505000EX,88,1,88,,,USD,Myanmar
,Jun19-plan,03/15/2019,06/20/2019,FB10205000EX,38,1,38,,,USD,Myanmar
,Jun19-plan,03/15/2019,06/20/2019,FB10405000EX,0,1,0,,,USD,Myanmar
,Jun19-plan,03/15/2019,06/20/2019,FB23005001MN,1020,1,1020,,,USD,Myanmar
,Jun19-plan,03/15/2019,06/20/2019,FB23010001MN,1820,1,1820,,,USD,Myanmar
,Jun19-plan,03/15/2019,06/20/2019,FB23020000EX,2500,1,2500,,,USD,Myanmar
,Jun19-plan,03/15/2019,06/20/2019,FM05304000MN,0,1,0,,,USD,Myanmar
,Jun19-plan,03/15/2019,06/20/2019,FM06304000MN,0,1,0,,,USD,Myanmar
,Jun19-plan,03/15/2019,06/20/2019,FM06404000MN,0,1,0,,,USD,Myanmar
,Jun19-plan,03/15/2019,06/20/2019,FM05904000MN,575,1,575,,,USD,Myanmar
,Jun19-plan,03/15/2019,06/20/2019,FC25005000MN,0,1,0,,,USD,Myanmar
,Jun19-plan,03/15/2019,06/20/2019,FC25010000MN,971,1,971.25,,,USD,Myanmar
,Jun19-plan,03/15/2019,06/20/2019,FC25015000MN,495,1,494.55,,,USD,Myanmar
,Jun19-plan,03/15/2019,06/20/2019,FC25020000MN,2203,1,2203,,,USD,Myanmar
,17023924,04/12/2019,06/21/2019,FC25010000AF,1600,1,1600,,26.4,USD,"NAWI ZAMAN , AFGHANISTAN"
,17023924,04/12/2019,06/21/2019,FC25020000AF,1252,1,1252,,25.3,USD,"NAWI ZAMAN , AFGHANISTAN"
,4501729973L12,12/03/2018,06/21/2019,FB24312000EX,1780,1,1780,,,USD,Olman LLC
,RDPJunw3,04/15/2019,06/21/2019,FB05010A,1250,1,1250,,,USD,Domestic
,RDPJunw3,05/10/2019,06/21/2019,FB15005013,1000,1,1000,,,USD,Domestic
,17023468,04/24/2019,06/24/2019,FB280078C0EX,336,1,336,,23.97,USD,NWI
,17023468,04/24/2019,06/24/2019,FB28007800EX,333,1,333,,21.11,USD,NWI
,17023468,04/24/2019,06/24/2019,FB28001700EX,640,1,640,,41.08,USD,NWI
,17023772,03/29/2019,06/24/2019,FB33147300EX,280,1,280,,105,USD,Auromere Inc
,17024024,05/13/2019,06/25/2019,FC25010000QT,110,1,110,,,USD,Qatar
,17024024,05/13/2019,06/25/2019,FC25020000QT,1800,1,1800,,,USD,Qatar
,17024024,05/13/2019,06/25/2019,FC22415001QT,175,1,175,,,USD,Qatar
,17024024,05/13/2019,06/25/2019,FC22315001QT,400,1,400,,,USD,Qatar
,17024024,05/13/2019,06/25/2019,FC22515001QT,150,1,150,,,USD,Qatar
,17024024,05/13/2019,06/25/2019,FC22115001QT,300,1,300,,,USD,Qatar
,17024024,05/13/2019,06/25/2019,FC22215001QT,231,1,231,,,USD,Qatar
,17023645,03/05/2019,06/26/2019,FB51704000EX,30,1,30,,305,USD,Auromere Inc
,17023645,03/05/2019,06/26/2019,FB51904000EX,30,1,30,,305,USD,Auromere Inc
,17023645,03/05/2019,06/26/2019,FB51804000EX,30,1,30,,305,USD,Auromere Inc
,17023645,03/05/2019,06/26/2019,FB51340K00JA,30,1,30,,305,USD,Auromere Inc
,17023645,03/05/2019,06/26/2019,FB33147300JA,51,1,51,,116.6,USD,Auromere Inc
,17023538,05/07/2019,06/27/2019,FB54519800EX,3333,1,3333,,4.66,USD,US Nonwovens
,17023538,05/07/2019,06/27/2019,FB54419800EX,3333,1,3333,,4.66,USD,US Nonwovens
,17023833,04/23/2019,06/27/2019,FB55001700EX,320,1,320,,45.49,USD,NWI
,17023833,04/23/2019,06/27/2019,FB55102400EX,360,1,360,,77.18,USD,NWI
,17023833,04/23/2019,06/27/2019,FB30805600EX,432,1,432,,55.4,USD,NWI
,17023833,04/23/2019,06/27/2019,FB39000801EX,80,1,80,,29.5,USD,NWI
,17023833,04/23/2019,06/27/2019,FB30212200EX,720,1,720,,8.96,USD,NWI
,17023539,05/07/2019,06/28/2019,FB59818101EXHS,1800,1,1800,,10.7,USD,International Wholesale
,17023539,05/07/2019,06/28/2019,FB47218101EXHS,1600,1,1600,,10.7,USD,International Wholesale
,RDPJunw4,04/15/2019,06/30/2019,FB05010A,1250,1,1250,,,USD,Domestic
,17023838,05/10/2019,07/04/2019,FB84007500EX,556,1,556,,44.64,USD,Market Wise
,17023838,05/10/2019,07/04/2019,FB84107500EX,139,1,139,,44.64,USD,Market Wise
,17023874,04/09/2019,07/04/2019,FB28002400EXSF,0,1,0,,44.91,USD,NWI
,17023874,04/09/2019,07/04/2019,FB28001700EXSF,1193,1,1193,,35.41,USD,NWI
,17023882,04/26/2019,07/04/2019,FB50512500EX,695,1,695,,26.1,USD,Dtales
,17023974,04/25/2019,07/04/2019,FB23010000FR,350,1,350,,67.68,USD,Kerala Nature
,17023933,05/17/2019,07/07/2019,FB05005000EX,180,1,180,,,USD,West Indies
,4501729973L13,12/03/2018,07/07/2019,FB24312000EX,3560,1,3560,,,USD,Olman LLC
,RDPJulw1,04/15/2019,07/07/2019,FB05010A,1250,1,1250,,,USD,Domestic
,RDPJulw1,05/10/2019,07/07/2019,FB15005013,1000,1,1000,,,USD,Domestic
,17023842,05/17/2019,07/08/2019,FR19808500EX,7000,1,7000,,7.68,USD,NWI
,17023460,04/03/2019,07/09/2019,FB51111701EX,144,1,144,,185,USD,Auromere Inc
,17023460,04/03/2019,07/09/2019,FB51211700EX,72,1,72,,180,USD,Auromere Inc
,17023460,04/03/2019,07/09/2019,FB51411700EX,504,1,504,,179,USD,Auromere Inc
,17023460,04/03/2019,07/09/2019,FB51511700EX,72,1,72,,190,USD,Auromere Inc
,17023875,04/09/2019,07/09/2019,FB28001700EXSF,927,1,927,,35.41,USD,NWI
,17023875,04/09/2019,07/09/2019,FB28007800EXSF,328,1,328,,,USD,NWI
,17023670,04/05/2019,07/10/2019,FB274050T02EX,1127,1,1127,,43.05,USD,Thornton
,17023843,05/17/2019,07/11/2019,FB22112000EX,973,1,973,,17.39,USD,Bigcorp
,17023884,05/04/2019,07/11/2019,FB29907800EX,288,1,288,,27.91,USD,NWI
,17023884,05/04/2019,07/11/2019,FB29913000EX,200,1,200,,17.67,USD,NWI
,17023884,05/04/2019,07/11/2019,FB29901700EX,308,1,308,,61,USD,NWI
,17023884,05/04/2019,07/11/2019,FB29918100EX,200,1,200,,17.7,USD,NWI
,17023884,05/04/2019,07/11/2019,FB29904300EX,648,1,648,,17.51,USD,NWI
,17023885,05/04/2019,07/11/2019,FB28004300EX,1782,1,1782,,12.57,USD,NWI
,17023885,05/04/2019,07/11/2019,FB30805600EX,432,1,432,,55.4,USD,NWI
,17023885,05/04/2019,07/11/2019,FB43208500EX,336,1,336,,18.9,USD,NWI
,25090001,06/03/2019,07/14/2019,FC25010000RU,588,1,588,,,USD,Olman LLC
,25090001,06/03/2019,07/14/2019,FB23010000RU,513,1,513,,,USD,Olman LLC
,4501801587,06/03/2019,07/14/2019,FB22820000CA,106,1,106,,,USD,Namaste
,4501801587,06/03/2019,07/14/2019,FB22820000US,1000,1,1000,,,USD,Namaste
,4501801587,06/03/2019,07/14/2019,FR21020000UC,613,1,613,,,USD,Namaste
,4501729973L14,12/03/2018,07/14/2019,FB24312000EX,3560,1,3560,,,USD,Olman LLC
,4501780017L2,04/26/2019,07/14/2019,FB05005000AF,1450,1,1450,,,USD,Nigeria
,RDPJulw2,04/15/2019,07/14/2019,FB05010A,1250,1,1250,,,USD,Domestic
,RDPJul-w2,04/04/2019,07/14/2019,FB227010,500,1,500,,,USD,Domestic
,17023532,04/17/2019,07/15/2019,FB28004200EXSF,1145,1,1145,,11.27,USD,NWI
,17023532,04/17/2019,07/15/2019,FB28007800EXSF,246,1,246,,18.87,USD,NWI
,17023532,04/17/2019,07/15/2019,FB28001700EXSF,1705,1,1705,,35.41,USD,NWI
,17023532,04/17/2019,07/15/2019,FB28002400EXSF,884,1,884,,44.91,USD,NWI
,4501782664L1,04/17/2019,07/17/2019,FM01102500GC,1157,1,1157,,,USD,Naturalle
,17023841,05/17/2019,07/18/2019,FB30518101EX,1500,1,1500,,9.36,USD,United Exchange Corporation
,17023888,05/20/2019,07/18/2019,FR19708500EX,7001,1,7001,,7.68,USD,NWI
,Jul19-plan,03/15/2019,07/20/2019,FB050025A0EX,69,1,69.4444444444444,,,USD,Myanmar
,Jul19-plan,03/15/2019,07/20/2019,FB050050A0EX,417,1,416.666666666667,,,USD,Myanmar
,Jul19-plan,03/15/2019,07/20/2019,FB050100A0EX,1630,1,1630,,,USD,Myanmar
,Jul19-plan,03/15/2019,07/20/2019,FB04012000EX,0,1,0,,,USD,Myanmar
,Jul19-plan,03/15/2019,07/20/2019,FB10105000EX,0,1,0,,,USD,Myanmar
,Jul19-plan,03/15/2019,07/20/2019,FB10505000EX,0,1,0,,,USD,Myanmar
,Jul19-plan,03/15/2019,07/20/2019,FB10205000EX,30,1,30,,,USD,Myanmar
,Jul19-plan,03/15/2019,07/20/2019,FB10405000EX,32,1,32,,,USD,Myanmar
,Jul19-plan,03/15/2019,07/20/2019,FB23005001MN,370,1,370,,,USD,Myanmar
,Jul19-plan,03/15/2019,07/20/2019,FB23010001MN,750,1,750,,,USD,Myanmar
,Jul19-plan,03/15/2019,07/20/2019,FB23020000EX,1000,1,1000,,,USD,Myanmar
,Jul19-plan,03/15/2019,07/20/2019,FM05304000MN,155,1,155,,,USD,Myanmar
,Jul19-plan,03/15/2019,07/20/2019,FM06304000MN,155,1,155,,,USD,Myanmar
,Jul19-plan,03/15/2019,07/20/2019,FM06404000MN,0,1,0,,,USD,Myanmar
,Jul19-plan,03/15/2019,07/20/2019,FM05904000MN,155,1,155,,,USD,Myanmar
,Jul19-plan,03/15/2019,07/20/2019,FC25005000MN,,1,0,,,USD,Myanmar
,Jul19-plan,03/15/2019,07/20/2019,FC25010000MN,0,1,0,,,USD,Myanmar
,Jul19-plan,03/15/2019,07/20/2019,FC25015000MN,0,1,0,,,USD,Myanmar
,Jul19-plan,03/15/2019,07/20/2019,FC25020000MN,300,1,300,,,USD,Myanmar
,4501729973L15,12/03/2018,07/21/2019,FB24312000EX,3560,1,3560,,,USD,Olman LLC
,RDPAugw2,06/04/2019,07/21/2019,FB100C5001,500,1,500,,,USD,Domestic
,RDPJulw3,04/15/2019,07/21/2019,FB05010A,1250,1,1250,,,USD,Domestic
,RDPJulw3,05/10/2019,07/21/2019,FB15005013,1000,1,1000,,,USD,Domestic
,RDPJulw3,06/04/2019,07/21/2019,FB150C10,996,1,996,,,USD,Domestic
,RDPJul-w3,04/04/2019,07/21/2019,FB227010,500,1,500,,,USD,Domestic
,17023844,05/21/2019,07/22/2019,FB28001701EX,1152,1,1152,,38.22,USD,NWI
,17023850,05/27/2019,07/22/2019,FB28311300EX,2700,1,2700,,22.56,USD,Keefe
,25090100,06/07/2019,07/22/2019,FB33147300EX,616,1,616,,105,USD,Auromere Inc
,17023840,05/10/2019,07/23/2019,FB274062EX,696,1,696,,36,USD,Thornton
,17023845,05/21/2019,07/23/2019,FB28002400EX,816,1,816,,48.64,USD,NWI
,17023845,05/21/2019,07/23/2019,FB43202401EX,240,1,240,,14.36,USD,NWI
,17023845,05/21/2019,07/23/2019,FB43202400EX,192,1,192,,14.36,USD,NWI
,17023839,05/10/2019,07/29/2019,FB27305000EX,576,1,576,,43.05,USD,Thornton
,RDPMar-w3,01/03/2019,07/30/2019,FB227C10,700,1,700,,0,USD,Domestic
,RDPMar-w3,01/03/2019,07/30/2019,FB227C10,1300,1,1300,,0,USD,Domestic
,RDPJulw4,04/15/2019,07/31/2019,FB05010A,1250,1,1250,,,USD,Domestic
,25090003,06/06/2019,08/01/2019,FR19536800EX,850,1,850,,31.14,USD,NWI
,25090003,06/06/2019,08/01/2019,FR19511300EX,500,1,500,,23,USD,NWI
,25090004,06/06/2019,08/01/2019,FB55001700EX,544,1,544,,45.49,USD,NWI
,25090004,06/06/2019,08/01/2019,FB55102400EX,360,1,360,,77.18,USD,NWI
,25090004,06/06/2019,08/01/2019,FB43208500EX,336,1,336,,18.9,USD,NWI
,25090006,06/06/2019,08/01/2019,FB83801200EX,981,0,,,19.62,USD,Uragme Srl
,25090006,06/06/2019,08/01/2019,FB83507500EX,237,0,,,25.2,USD,Uragme Srl
,25090503,06/28/2019,08/01/2019,FB59811700EX,3340,1,3340,,9,USD,Outiprix
,25090005,06/06/2019,08/02/2019,FB29913000EX,350,1,350,,17.67,USD,NWI
,25090005,06/06/2019,08/02/2019,FB29901700EX,336,1,336,,61,USD,NWI
,25090005,06/06/2019,08/02/2019,FB29902400EX,252,1,252,,65.76,USD,NWI
,25090005,06/06/2019,08/02/2019,FB39000800EX,400,1,400,,28.4,USD,NWI
,25090008,06/11/2019,08/05/2019,FB280043C0EX,560,1,560,,15.53,USD,NWI
,25090008,06/11/2019,08/05/2019,FB28004300EX,864,1,864,,12.57,USD,NWI
,25090008,06/11/2019,08/05/2019,FB28018100EX,780,1,780,,15.4,USD,NWI
,25090350,06/19/2019,08/05/2019,FB58609000EX,827,1,827,,14.54,USD,LASCO
,25090350,06/19/2019,08/05/2019,FB58616000EX,200,1,200,,22.32,USD,LASCO
,25090350,06/19/2019,08/05/2019,FB58809000EX,200,1,200,,16.13,USD,LASCO
,25090350,06/19/2019,08/05/2019,FB59017000EX,200,1,200,,28.42,USD,LASCO
,25090010,06/11/2019,08/06/2019,FB23010000FR,350,1,350,,67.68,USD,Kerala Nature
,25090151,06/14/2019,08/06/2019,FB160150GCZ,240,1,240,,24.72,USD,Tomas Rebicek
,25090151,06/14/2019,08/06/2019,FB262100W0EX,348,1,348,,13.74,USD,Tomas Rebicek
,25090151,06/14/2019,08/06/2019,FB34502000CZ,116,1,116,,49.68,USD,Tomas Rebicek
,25090152,06/14/2019,08/06/2019,FB58505000CZ,348,1,348,,13.68,USD,Tomas Rebicek
,4501729973L16,12/03/2018,08/07/2019,FB24312000EX,3560,1,3560,,,USD,Olman LLC
,RDPAugw1,06/04/2019,08/07/2019,FB150C10,500,1,500,,,USD,Domestic
,RDPAugw1,04/04/2019,08/07/2019,FB100C5001,1000,1,1000,,,USD,Domestic
,RDPAug-w1,05/04/2019,08/07/2019,FB227010,600,1,600,,,USD,Domestic
,17023469,04/30/2019,08/12/2019,FB28004200EXSF,1145,1,1145,,11.27,USD,NWI
,17023469,04/30/2019,08/12/2019,FB28007800EXSF,246,1,246,,18.87,USD,NWI
,17023469,04/30/2019,08/12/2019,FB28001700EXSF,1705,1,1705,,35.41,USD,NWI
,17023469,04/30/2019,08/12/2019,FB28002400EXSF,884,1,884,,44.91,USD,NWI
,25090150,06/14/2019,08/12/2019,FB28007800EX,336,1,336,,21.11,USD,NWI
,25090150,06/14/2019,08/12/2019,FB30212200EX,2160,1,2160,,8.96,USD,NWI
,25090150,06/14/2019,08/12/2019,FB28018100EX,600,1,600,,15.4,USD,NWI
,25090553,07/03/2019,08/13/2019,FB57307800EX,220,1,220,,21.25,USD,Dynarex
,25090553,07/03/2019,08/13/2019,FB57304300EX,1100,1,1100,,15.5,USD,Dynarex
,25090009,06/11/2019,08/14/2019,FB28013000EX,540,1,540,,14.51,USD,NWI
,25090009,06/11/2019,08/14/2019,FB30805600EX,504,1,504,,55.4,USD,NWI
,25090009,06/11/2019,08/14/2019,FB28001700EX,672,1,672,,41.08,USD,NWI
,25090203,06/22/2019,08/14/2019,FR19708500EX,7000,1,7000,,7.68,USD,NWI
,4501783318,05/17/2019,08/14/2019,FB05002500AF,100,0,,,,USD,Nigeria
,4501783318,05/17/2019,08/14/2019,FB05005000AF,1200,0,,,,USD,Nigeria
,4501729973L17,12/03/2018,08/14/2019,FB24312000EX,3560,1,3560,,,USD,Olman LLC
,RDPAugw2,06/04/2019,08/30/2019,FB150C10,500,1,500,,,USD,Domestic
,25091100,07/24/2019,08/19/2019,FB28018100EX,1860,1,1860,,,USD,NWI
,25090051,06/11/2019,08/20/2019,FB28311300EX,2700,1,2700,,22.56,USD,Keefe
,25090502,06/28/2019,08/20/2019,FB51611700EX,100,0,,,180,USD,Abazeer
,25090601,07/03/2019,08/20/2019,FB292115COEX,1001,1,1001,,16,USD,Karsten Intl 
,Aug19-plan,04/15/2019,08/20/2019,FB050025A0EX,0,1,0,,,USD,Myanmar
,Aug19-plan,04/15/2019,08/20/2019,FB050050A0EX,2063,1,2063,,,USD,Myanmar
,Aug19-plan,04/15/2019,08/20/2019,FB050100A0EX,4058,1,4058,,,USD,Myanmar
,Aug19-plan,04/15/2019,08/20/2019,FB04012000EX,78,1,78,,,USD,Myanmar
